id,x,y
4,46186.93256459204,2521.8862999999983
4,46486.84771111459,2546.1612000000023
4,46786.76285763838,2580.5666000000056
4,47086.678004161484,2610.108600000007
4,47386.59315068495,2632.5766000000003
4,47686.50829720799,2653.284700000004
4,47986.423443731685,2664.332899999994
4,48286.33859025547,2661.557400000005
4,48586.253736778344,2651.467300000004
4,48886.16888330181,2632.852899999998
4,49186.08402982492,2608.310700000002
4,49485.99917634779,2585.6465000000026
4,49785.91432287148,2562.8445999999967
4,50085.82946939511,2539.6897000000026
5,0,1941.2042999999976
5,299.6942759083135,1845.650800000003
5,599.3885518155682,1671.2917000000016
5,899.0828277238818,1571.4992999999959
5,1198.7771036318206,1664.2807999999932
5,1498.4713795392627,1776.5191999999952
5,1798.1656554475762,1934.3760000000038
5,2097.859931355515,2088.662200000006
5,2397.5542072631442,2218.420100000003
5,2697.248483171458,2337.9342999999935
5,2996.9427590793966,2429.0400999999983
5,3296.637034987213,2520.4925999999978
5,3596.331310895152,2625.7599000000046
5,3896.025586803091,2741.0304000000033
5,4195.71986271072,2858.189499999993
5,4495.414138618659,3004.1208000000042
5,4795.108414526972,2911.924100000004
5,5094.802690434227,2690.632500000007
5,5394.49696634254,2673.277900000001
5,5694.191242250667,2690.4916999999987
5,5993.885518159208,2677.1101000000053
5,6293.579794066234,2563.5292999999947
5,6593.274069974547,2316.1784000000043
5,6892.968345882714,2199.033599999995
5,7192.662621790115,2244.5861000000004
5,7492.356897698054,2309.4483000000037
5,7792.051173606408,2364.266499999998
5,8091.745449513809,2406.4294999999984
5,8391.439725421747,2456.4342000000033
5,8691.134001330289,2541.7400999999954
5,8990.828277237315,2674.962400000004
5,9290.522553145856,2793.416599999997
5,9590.216829053983,2862.929900000003
5,9889.911104961384,2842.494200000001
5,10189.60538086955,2828.2758999999933
5,10489.299656777865,2973.448099999994
5,10788.99393268489,3003.401899999997
5,11088.688208593432,3034.058999999994
5,11388.382484501371,3056.746299999999
5,11688.07676040896,3086.8469999999943
5,11987.771036317126,3121.3491000000067
5,12287.46531222544,3147.885699999999
5,12587.159588132467,3173.438599999994
5,12886.853864041008,3201.530700000003
5,13186.548139948947,3223.1117999999988
5,13486.242415856577,3248.8600000000006
5,13785.936691764517,3277.0962
5,14085.630967672643,3302.6811000000016
5,14385.325243580273,3324.684599999993
5,14685.019519488213,3337.3052000000025
5,14984.713795396527,3348.9285999999993
5,15284.408071303782,3357.135599999994
5,15584.102347212096,3362.4483000000037
5,15883.796623120035,3358.431899999996
5,16183.490899027853,3353.9799000000057
5,16483.185174935792,3347.9591999999975
5,16782.879450844106,3339.8234999999986
5,17082.57372675136,3339.8695000000007
5,17382.268002659675,3327.872099999993
5,17681.962278567615,3313.692200000005
5,17981.656554475056,3317.4927000000025
5,18281.35083038337,3315.2100999999966
5,18581.04510629131,3317.6946000000025
5,18880.739382199623,3327.1437000000005
5,19180.433658107253,3335.4713000000047
5,19480.127934015192,3344.700899999996
5,19779.822209923692,3357.486300000004
5,20079.516485830947,3372.5966999999946
5,20379.210761738887,3387.650099999999
5,20678.9050376472,3405.3264999999956
5,20978.599313554456,3430.633600000001
5,21278.29358946277,3460.4127000000008
5,21577.98786537071,3489.535999999993
5,21877.68214127834,3513.573900000003
5,22177.37641718628,3535.7063999999955
5,22477.070693094403,3555.445000000007
5,22776.764969002033,3572.199900000007
5,23076.459244910347,3583.338499999998
5,23376.153520818516,3593.297399999996
5,23675.847796725917,3606.501900000003
5,23975.542072633856,3610.429600000003
5,24275.23634854221,3584.3840999999957
5,24574.930624450524,3563.974700000006
5,24874.62490035755,3570.0957000000053
5,25174.319176266094,3571.3545000000013
5,25474.013452174408,3568.601899999994
5,25773.707728081434,3589.1425000000017
5,26073.402003989788,3612.301099999997
5,26373.0962798981,3594.3534000000072
5,26672.790555805128,3572.112500000003
5,26972.48483171367,3537.888500000001
5,27272.179107620697,3496.516199999998
5,27571.87338352924,3457.9799000000057
5,27871.56765943718,3420.136599999998
5,28171.26193534477,3373.455700000006
5,28470.95621125294,3320.601800000004
5,28770.650487160878,3276.085699999996
5,29070.34476306828,3237.002600000007
5,29370.03903897682,3208.4714999999997
5,29669.73331488476,3180.6916000000056
5,29969.427590792162,3166.631899999993
5,30269.12186670033,3170.828699999998
5,30568.816142608455,3160.8206999999966
5,30868.510418515856,3172.746100000004
5,31168.204694424025,3181.950100000002
5,31467.89897033234,3196.770000000004
5,31767.593246240278,3212.6592999999993
5,32067.287522147908,3208.668000000005
5,32366.981798056033,3219.2492000000057
5,32666.676073964347,3219.626199999999
5,32966.3703498716,3215.2782000000007
5,33266.06462577991,3201.080900000001
5,33565.75890168785,3177.9320000000007
5,33865.453177595475,3152.2292000000016
5,34165.147453503414,3117.788100000005
5,34464.84172941154,3077.8557
5,34764.53600531917,3035.8717000000033
5,35064.23028122711,2993.4426999999996
5,35363.92455713542,2945.2739
5,35663.618833042674,2896.2859000000026
5,35963.313108950984,2850.6003999999957
5,36263.007384859484,2810.4014000000025
5,36562.70166076742,2770.2958999999973
5,36862.39593667468,2728.418300000005
5,37162.09021258299,2690.498800000001
5,37461.784488491154,2663.593399999998
5,37761.478764398555,2647.142200000002
5,38061.173040306494,2636.278099999996
5,38360.86731621504,2641.9496999999974
5,38660.56159212207,2659.198099999994
5,38960.25586803057,2682.080799999996
5,39259.95014393873,2709.1184000000067
5,39559.64441984613,2744.4257999999973
5,39859.33869575407,2790.405899999998
5,40159.032971662615,2833.225000000006
5,40458.727247569645,2871.0175000000017
5,40758.42152347777,2912.785600000003
5,41058.115799386316,2956.9900000000052
5,41357.810075293346,2998.851299999995
5,41657.50435120189,3028.889500000005
5,41957.19862710983,3052.367100000003
5,42256.89290301723,3072.656600000002
5,42556.58717892558,3081.4128000000055
5,42856.281454833894,3078.7589000000007
5,43155.97573074092,3071.454700000002
5,43455.67000664947,3058.6468000000023
5,43755.364282557406,3033.6073000000033
5,44055.05855846481,2995.957500000004
5,44354.75283437297,2957.7774000000063
5,44654.44711028147,2922.240399999995
5,44954.1413861885,2876.138699999996
5,45253.835662096666,2824.685200000007
5,45553.52993800498,2777.464200000002
5,45853.2242139126,2743.851299999995
5,46152.91848982054,2714.917300000001
5,46452.61276572885,2689.0188999999955
5,46752.30704163611,2671.281700000007
5,47052.00131754424,2663.9042999999947
5,47351.69559345255,2662.1089999999967
5,47651.3898693598,2663.6907000000065
5,47951.08414526811,2669.1995000000024
5,48250.77842117605,2674.557799999995
5,48550.47269708368,2677.6453000000038
5,48850.16697299162,2675.5715000000055
5,49149.86124890012,2670.5065999999933
5,49449.555524808056,2663.7339000000065
5,49749.24980071568,2655.6542000000045
5,50048.94407662362,2647.8813999999984
5,50348.63835253193,2640.116599999994
5,50648.33262843919,2634.294599999994
5,50948.026904347316,2631.213499999998
